Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,68.76000213623047,67.0199966430664,68.56999969482422,67.4000015258789,749200.0,66.69969177246094
2019-06-11,67.83999633789062,66.31999969482422,67.45999908447266,66.69000244140625,823900.0,65.9970703125
2019-06-12,67.4000015258789,66.25,66.83000183105469,66.7300033569336,747400.0,66.03665161132812
2019-06-13,67.2699966430664,66.48999786376953,66.87999725341797,66.83000183105469,711300.0,66.13561248779297
2019-06-14,66.91999816894531,65.9800033569336,66.62000274658203,66.19999694824219,1215600.0,65.51215362548828
2019-06-17,67.43000030517578,66.33000183105469,66.44000244140625,67.25,573200.0,66.5512466430664
2019-06-18,68.26000213623047,66.47000122070312,67.63999938964844,66.7699966430664,827300.0,66.07623291015625
2019-06-19,67.5199966430664,66.16999816894531,66.66000366210938,67.11000061035156,808200.0,66.41270446777344
2019-06-20,67.87999725341797,67.2699966430664,67.41000366210938,67.5199966430664,692500.0,66.81843566894531
2019-06-21,67.37999725341797,66.06999969482422,67.37999725341797,66.7699966430664,1509600.0,66.07623291015625
2019-06-24,67.23999786376953,65.54000091552734,67.0,65.61000061035156,690600.0,64.92828369140625
2019-06-25,65.81999969482422,64.52999877929688,65.66000366210938,64.55999755859375,729400.0,63.88919448852539
2019-06-26,64.55999755859375,62.869998931884766,64.55999755859375,63.119998931884766,2196100.0,62.46415710449219
2019-06-27,64.13999938964844,63.119998931884766,63.36000061035156,63.68000030517578,754800.0,63.018341064453125
2019-06-28,64.5199966430664,63.68000030517578,63.68000030517578,64.0999984741211,1229200.0,63.43397521972656
2019-07-01,64.66999816894531,63.4900016784668,64.66999816894531,64.22000122070312,626900.0,63.552730560302734
2019-07-02,65.30000305175781,64.2300033569336,64.4000015258789,65.1500015258789,721300.0,64.47306823730469
2019-07-03,65.79000091552734,65.27999877929688,65.27999877929688,65.5,361600.0,64.81942749023438
2019-07-05,65.69999694824219,64.37999725341797,65.0,65.5199966430664,443100.0,64.83921813964844
2019-07-08,65.69000244140625,65.20999908447266,65.4000015258789,65.66000366210938,717800.0,64.97776794433594
2019-07-09,66.22000122070312,65.51000213623047,65.7699966430664,66.01000213623047,804800.0,65.32413482666016
2019-07-10,66.72000122070312,65.72000122070312,66.41999816894531,66.30000305175781,788100.0,65.61112213134766
2019-07-11,66.23999786376953,65.05999755859375,66.23999786376953,65.4800033569336,834100.0,64.79963684082031
2019-07-12,65.79000091552734,65.26000213623047,65.56999969482422,65.5999984741211,585400.0,64.91838836669922
2019-07-15,65.87999725341797,65.31999969482422,65.7699966430664,65.5199966430664,949300.0,64.83921813964844
2019-07-16,65.66000366210938,65.2300033569336,65.44000244140625,65.48999786376953,1107000.0,64.80953216552734
2019-07-17,65.5999984741211,64.62000274658203,65.4800033569336,65.05000305175781,729700.0,64.37410736083984
2019-07-18,65.30999755859375,64.27999877929688,64.77999877929688,65.05999755859375,844600.0,64.38399505615234
2019-07-19,65.29000091552734,63.91999816894531,65.18000030517578,63.91999816894531,863700.0,63.25584411621094
2019-07-22,63.939998626708984,62.9900016784668,63.939998626708984,62.9900016784668,723400.0,62.33551025390625
2019-07-23,63.970001220703125,62.970001220703125,63.099998474121094,63.68000030517578,1100100.0,63.018341064453125
2019-07-24,64.37000274658203,63.36000061035156,63.77000045776367,63.88999938964844,2224200.0,63.226158142089844
2019-07-25,63.88999938964844,63.29999923706055,63.869998931884766,63.59000015258789,733300.0,62.92927551269531
2019-07-26,64.13999938964844,63.20000076293945,63.59000015258789,63.91999816894531,1255700.0,63.25584411621094
2019-07-29,65.0,63.97999954223633,64.12999725341797,64.23999786376953,934300.0,63.57251739501953
2019-07-30,65.26000213623047,64.11000061035156,65.23999786376953,64.51000213623047,1651900.0,63.839717864990234
2019-07-31,64.80999755859375,63.58000183105469,64.56999969482422,64.31999969482422,1838200.0,63.65168762207031
2019-08-01,64.80999755859375,63.38999938964844,64.31999969482422,63.52000045776367,1350400.0,62.86000061035156
2019-08-02,63.380001068115234,62.65999984741211,62.880001068115234,62.849998474121094,1273300.0,62.849998474121094
2019-08-05,62.5,60.15999984741211,62.400001525878906,61.040000915527344,1596100.0,61.040000915527344
2019-08-06,61.619998931884766,60.599998474121094,61.16999816894531,60.869998931884766,1696100.0,60.869998931884766
2019-08-07,61.43000030517578,59.84000015258789,60.459999084472656,60.88999938964844,1186800.0,60.88999938964844
2019-08-08,62.47999954223633,60.619998931884766,60.9900016784668,62.43000030517578,1102900.0,62.43000030517578
2019-08-09,62.5,61.630001068115234,62.33000183105469,61.93000030517578,1354500.0,61.93000030517578
2019-08-12,61.84000015258789,60.970001220703125,61.650001525878906,61.15999984741211,1655200.0,61.15999984741211
2019-08-13,61.90999984741211,61.0,61.13999938964844,61.47999954223633,1374500.0,61.47999954223633
2019-08-14,61.290000915527344,60.060001373291016,61.040000915527344,60.189998626708984,1122300.0,60.189998626708984
2019-08-15,60.95000076293945,59.9900016784668,60.29999923706055,60.31999969482422,1013500.0,60.31999969482422
2019-08-16,61.459999084472656,60.189998626708984,60.349998474121094,61.25,3481300.0,61.25
2019-08-19,61.84000015258789,61.33000183105469,61.77000045776367,61.38999938964844,1234100.0,61.38999938964844
2019-08-20,61.2599983215332,60.310001373291016,61.04999923706055,60.34000015258789,1324000.0,60.34000015258789
2019-08-21,60.83000183105469,60.119998931884766,60.58000183105469,60.13999938964844,847900.0,60.13999938964844
